Gene,Si,Koni,Koffi,SKoffi,Exi
PF3D7-0500400,0.001338,176.942232,79.005997,1.8e-05,0.000915
PF3D7-0500500,0.001532,143.352222,54.512825,2.8e-05,0.001108
PF3D7-0500600,0.00156,176.962712,70.355698,2.2e-05,0.001114
PF3D7-0500700,0.004925,188.104081,57.656931,8.6e-05,0.003744
PF3D7-0500800,0.003186,0.924091,2.918907,0.001092,0.000766
PF3D7-0500900,0.001082,99.683023,65.093978,1.7e-05,0.000653
PF3D7-0501000,0.000899,121.295904,47.262572,1.9e-05,0.000647
PF3D7-0501100.1,0.000377,145.864645,78.708902,5e-06,0.000245
PF3D7-0501100.2,0.001368,130.995408,72.228688,1.9e-05,0.000878
PF3D7-0501200,0.000541,183.916356,71.722452,8e-06,0.000388
PF3D7-0501300,0.000888,104.324373,78.59617,1.1e-05,0.000503
PF3D7-0501400,0.00046,71.878135,54.756397,8e-06,0.000261
PF3D7-0501500,0.008478,1.361762,2.536374,0.003346,0.002962
PF3D7-0501600,0.018455,0.869063,2.72117,0.006789,0.004468
PF3D7-0501700,0.000696,121.665991,60.819739,1.2e-05,0.000458
PF3D7-0501800,0.00111,13.912109,16.277541,7e-05,0.000512
PF3D7-0501900,0.001148,127.018901,115.047207,1e-05,0.0006
PF3D7-0502000,0.000726,109.055652,116.439512,6e-06,0.000349
PF3D7-0502100,0.000947,157.034068,72.900414,1.3e-05,0.000645
PF3D7-0502200,0.001195,150.561301,87.36761,1.4e-05,0.000753
PF3D7-0502300,0.000981,182.764593,90.686798,1.1e-05,0.000652
PF3D7-0502400,0.000655,189.553847,82.207619,8e-06,0.000456
PF3D7-0502500,0.001106,126.4044,111.830791,1e-05,0.00058
PF3D7-0502600,0.000487,158.285224,52.399274,9e-06,0.000361
PF3D7-0502700,0.000963,177.715888,68.706087,1.4e-05,0.000692
PF3D7-0502800,0.001729,149.305624,78.112621,2.3e-05,0.001118
PF3D7-0502900,0.002158,93.875362,98.069884,2.2e-05,0.001048
PF3D7-0503000,0.003886,9.278848,11.474718,0.000341,0.001737
PF3D7-0503100,0.0008,129.857086,54.375142,1.5e-05,0.000552
PF3D7-0503200,0.000907,82.18714,75.530091,1.2e-05,0.000471
PF3D7-0503300,0.00056,142.216547,64.472445,9e-06,0.000384
PF3D7-0503400,0.008622,3.022585,4.046577,0.002134,0.003686
PF3D7-0503500,0.000451,200.998874,66.224434,7e-06,0.000335
PF3D7-0503600,0.002936,1.586226,3.806679,0.000772,0.000863
PF3D7-0503800,0.00272,111.107369,97.129,2.9e-05,0.00145
PF3D7-0503900,0.000581,166.373034,116.640256,5e-06,0.000337
PF3D7-0504000,0.000285,106.486906,75.062397,4e-06,0.000166
PF3D7-0504100,0.00156,142.590735,93.491338,1.7e-05,0.00094
PF3D7-0504200,0.001247,135.481216,59.807792,2.1e-05,0.000866
PF3D7-0504300,0.001751,140.988171,87.834367,2e-05,0.001071
PF3D7-0504400,0.000679,203.378965,59.834524,1.1e-05,0.000524
PF3D7-0504500,0.001208,144.486155,69.490599,1.8e-05,0.000815
PF3D7-0504600,0.001072,145.983917,72.745318,1.5e-05,0.000713
PF3D7-0504700,0.000213,174.847847,84.682268,3e-06,0.000143
PF3D7-0504800,0.001927,0.811186,2.419175,0.000797,0.000484
PF3D7-0504900,0.003146,135.957276,105.479997,3.1e-05,0.001778
PF3D7-0505000,0.000173,127.569707,58.799757,3e-06,0.000118
PF3D7-0505100,0.000898,3.138958,4.204647,0.000214,0.000384
PF3D7-0505200,0.000739,223.464752,72.913137,1e-05,0.000552
PF3D7-0505300,0.000647,143.433556,78.569748,8e-06,0.000418
PF3D7-0505400,0.001473,19.677949,22.667663,6.6e-05,0.000685
PF3D7-0505500,0.000485,155.446353,72.42153,7e-06,0.000329
PF3D7-0505600,0.001118,178.319434,54.148097,2.1e-05,0.000857
PF3D7-0505700,0.000893,105.494802,137.637432,7e-06,0.000383
PF3D7-0505800,0.000825,138.561243,80.3276,1e-05,0.000522
PF3D7-0505900,0.001092,145.290456,46.481476,2.4e-05,0.000827
PF3D7-0506000,0.00144,144.879921,82.123321,1.8e-05,0.000911
PF3D7-0506100,0.000736,172.391984,90.361231,8e-06,0.000483
PF3D7-0506200,0.001072,167.019601,59.373208,1.8e-05,0.00079
PF3D7-0506300,0.000964,146.175093,48.962855,2e-05,0.000719
PF3D7-0506400,0.003996,128.337385,42.690796,9.6e-05,0.002989
PF3D7-0506500,0.000491,8.297232,10.23097,4.8e-05,0.00022
PF3D7-0506600,0.001834,213.709638,57.573693,3.2e-05,0.00144
PF3D7-0506700,0.001178,69.990371,82.475845,1.5e-05,0.000543
PF3D7-0506800,0.00079,118.352555,139.705854,6e-06,0.000363
PF3D7-0506900,0.004115,2.57771,3.637882,0.001133,0.001707
PF3D7-0507000,0.001269,185.2519,72.997082,1.8e-05,0.000904
PF3D7-0507100,0.001674,18.296371,20.826286,8.2e-05,0.000783
PF3D7-0507200,0.003996,3.365271,4.458696,0.000898,0.001719
PF3D7-0507300,0.000997,9.745126,12.347566,8.2e-05,0.00044
PF3D7-0507400,0.002221,63.251637,83.122159,2.8e-05,0.000964
PF3D7-0507500,0.029016,0.655143,14.942896,0.001945,0.00122
PF3D7-0507600,0.000809,167.644292,101.692103,8e-06,0.000504
PF3D7-0507700,0.001081,128.158748,74.168671,1.5e-05,0.000674
PF3D7-0507800,0.001123,8.903217,10.668783,0.000106,0.000511
PF3D7-0507900,0.005039,126.054685,88.814783,5.7e-05,0.002936
PF3D7-0508000,0.00215,54.056442,58.081246,3.7e-05,0.001036
PF3D7-0508100,0.003967,1.283814,2.393693,0.001659,0.001385
PF3D7-0508200,0.000657,156.629102,96.211376,7e-06,0.000403
PF3D7-0508300,0.000413,206.02754,89.797877,5e-06,0.000287
PF3D7-0508400,0.001357,154.664656,63.263432,2.2e-05,0.000961
PF3D7-0508500,0.001258,3.290867,4.296545,0.000293,0.000546
PF3D7-0508600,0.003179,95.991052,98.253496,3.3e-05,0.001559
PF3D7-0508700,0.00098,81.66876,114.199533,9e-06,0.000409
PF3D7-0508800,0.000742,128.641032,65.185505,1.2e-05,0.000491
PF3D7-0508900,0.007564,1.147687,2.906481,0.002605,0.002142
PF3D7-0509000,0.001293,118.994003,123.866543,1.1e-05,0.000637
PF3D7-0509100,0.001007,5.219525,6.743125,0.00015,0.000439
PF3D7-0509200,0.001427,157.725757,54.541033,2.6e-05,0.001051
PF3D7-0509300,0.000964,173.198386,58.587229,1.7e-05,0.00072
PF3D7-0509400,0.000252,75.99809,41.246144,6e-06,0.000163
PF3D7-0509500,0.001476,104.06272,86.946219,1.7e-05,0.000802
PF3D7-0509600,0.000668,155.037054,85.902216,8e-06,0.000429
PF3D7-0509700,0.001329,190.431292,96.47537,1.5e-05,0.000884
PF3D7-0509800,0.00138,4.59293,5.985716,0.000231,0.000599
PF3D7-0509900,0.000999,145.222306,76.296053,1.3e-05,0.000652
PF3D7-0510000,0.000688,133.416352,102.747538,7e-06,0.000389
PF3D7-0510100,0.002825,1.466623,2.697004,0.001049,0.000995
PF3D7-0510200,0.000594,103.793784,45.140908,1.3e-05,0.000413
PF3D7-0510300,0.002214,132.936262,130.48542,1.7e-05,0.001115
PF3D7-0510400,0.000563,245.434017,62.641069,9e-06,0.000441
PF3D7-0510500,0.001446,11.051458,13.120297,0.000111,0.000661
PF3D7-0510600,0.023296,147.622845,118.368037,0.000209,0.01287
PF3D7-0510700,0.001347,187.018771,65.777597,2.1e-05,0.000988
PF3D7-0510800,0.001037,131.830109,121.815288,9e-06,0.000539
PF3D7-0510900,0.009193,157.435966,64.860608,0.000147,0.006517
PF3D7-0511000,0.001639,165.283213,73.68187,2.3e-05,0.001128
PF3D7-0511100,0.001791,131.731676,58.888382,3.1e-05,0.001233
PF3D7-0511200,0.003389,1.771636,2.917613,0.001163,0.00128
PF3D7-0511300,0.00047,174.795229,131.615665,4e-06,0.000267
PF3D7-0511400,0.001407,118.093948,61.946929,2.3e-05,0.000921
PF3D7-0511500,0.001345,1.382632,2.803782,0.00048,0.000444
PF3D7-0511600,0.008737,2.012916,3.07708,0.002844,0.003455
PF3D7-0511700,0.001387,137.49117,172.581867,8e-06,0.000618
PF3D7-0511800,0.002118,9.13218,11.058946,0.000193,0.000958
PF3D7-0511900,0.000621,161.833234,92.753454,7e-06,0.000391
PF3D7-0512000,0.002205,146.902999,81.395058,2.7e-05,0.00142
PF3D7-0512100,0.003264,123.95732,80.607897,4.1e-05,0.00197
PF3D7-0512200,0.000698,173.55813,129.362065,5e-06,0.000399
PF3D7-0512300,0.001018,131.865226,113.459349,9e-06,0.000545
PF3D7-0512400,0.00198,163.298924,57.178771,3.5e-05,0.001467
PF3D7-0512450,0.001043,175.945294,64.70901,1.6e-05,0.000763
PF3D7-0512500,0.00049,149.716154,61.8679,8e-06,0.000346
PF3D7-0512600,0.001986,84.368591,77.58404,2.6e-05,0.001016
PF3D7-0512700,0.001569,112.851245,145.771295,1.1e-05,0.000686
PF3D7-0512800,0.000324,142.302475,98.600756,3e-06,0.00019
PF3D7-0512900,0.002257,131.212865,78.817505,2.9e-05,0.001406
PF3D7-0513000,0.001151,141.897122,66.054057,1.8e-05,0.000773
PF3D7-0513100,0.003528,94.062996,117.923768,3e-05,0.00156
PF3D7-0513200,0.000573,13.737865,15.831059,3.7e-05,0.000266
PF3D7-0513300,0.000974,128.481062,73.653062,1.3e-05,0.000617
PF3D7-0513400,0.001716,131.471106,154.135362,1.1e-05,0.000788
PF3D7-0513500,0.002412,155.540131,140.444217,1.7e-05,0.001268
PF3D7-0513600,0.000662,73.406855,68.875166,1e-05,0.000342
PF3D7-0513700,0.000582,157.099124,97.628623,6e-06,0.000359
PF3D7-0513800,0.00152,96.010673,43.687629,3.5e-05,0.001044
PF3D7-0513900,0.001648,126.21055,85.425036,1.9e-05,0.00098
PF3D7-0514000,0.001883,168.984481,188.331729,1e-05,0.000888
PF3D7-0514100,0.001102,91.006109,131.333681,9e-06,0.000449
PF3D7-0514200,0.000842,91.591718,43.854982,2e-05,0.000569
PF3D7-0514300,0.000532,128.943657,53.300554,1e-05,0.000375
PF3D7-0514400,0.024251,149.219271,107.748687,0.00023,0.014104
PF3D7-0514500,0.001635,153.805055,99.667719,1.6e-05,0.00099
PF3D7-0514600,0.000682,194.976001,59.296678,1.2e-05,0.000524
PF3D7-0514700,0.000343,177.266442,94.254275,4e-06,0.000223
PF3D7-0514800,0.000638,170.411893,71.707615,9e-06,0.000445
PF3D7-0514900,0.000945,108.514148,43.804396,2.2e-05,0.00067
PF3D7-0515000,0.000701,107.906623,66.839215,1.1e-05,0.000431
PF3D7-0515100,0.001202,140.851894,104.428931,1.2e-05,0.000685
PF3D7-0515200,0.004674,169.708077,101.297724,4.7e-05,0.002925
PF3D7-0515300,0.000964,6.517537,8.076587,0.00012,0.000431
PF3D7-0515400,0.002958,2.35344,3.563115,0.000832,0.001176
PF3D7-0515500,0.000522,118.711422,49.964603,1.1e-05,0.000367
PF3D7-0515600,0.000459,123.899776,106.896388,4e-06,0.000246
PF3D7-0515700,0.006041,1.703412,2.789025,0.002168,0.00229
PF3D7-0515800,0.001094,116.654932,49.526145,2.2e-05,0.000762
PF3D7-0515900,0.001558,153.855624,80.218022,1.9e-05,0.001017
PF3D7-0516000,0.00037,196.230371,67.036609,6e-06,0.000274
PF3D7-0516100,0.000258,166.886839,119.427882,2e-06,0.00015
PF3D7-0516200,0.000711,172.594669,56.397841,1.3e-05,0.000534
PF3D7-0516300,0.000493,199.237773,158.298908,3e-06,0.000274
PF3D7-0516400,0.001633,152.083139,116.036941,1.4e-05,0.00091
PF3D7-0516500,0.00103,136.89781,43.179616,2.4e-05,0.000782
PF3D7-0516600,0.000432,65.130635,37.016444,1.2e-05,0.000273
PF3D7-0516700,0.001721,5.074243,6.326314,0.000273,0.000766
PF3D7-0516800,0.00164,1.39606,2.936075,0.000559,0.000528
PF3D7-0516900,0.002226,46.212568,55.984499,4e-05,0.001007
PF3D7-0517000,0.000918,146.319887,63.027629,1.5e-05,0.000639
PF3D7-0517100,0.000661,210.417044,62.172063,1.1e-05,0.000509
PF3D7-0517200,0.000844,160.156363,110.460217,8e-06,0.0005
PF3D7-0517300,0.000493,117.598003,66.919831,7e-06,0.000313
PF3D7-0517400,0.000662,75.622621,41.112918,1.6e-05,0.000428
PF3D7-0517500,0.000458,191.347074,63.109884,7e-06,0.000344
PF3D7-0517600,0.000926,224.139259,87.503546,1.1e-05,0.000666
PF3D7-0517700,0.000699,114.422247,74.264206,1e-05,0.000425
PF3D7-0517800,0.002102,151.20733,66.799342,3.2e-05,0.001447
PF3D7-0517900,0.002568,9.986299,11.939521,0.000217,0.00117
PF3D7-0518000,0.00254,92.244773,116.416031,2.2e-05,0.001121
PF3D7-0518100,0.000355,125.146598,43.746881,8e-06,0.000262
PF3D7-0518200,0.0039,12.306919,14.57003,0.000272,0.001787
PF3D7-0518300,0.001166,178.988999,104.584204,1.1e-05,0.000737
PF3D7-0518400,0.001996,148.305712,48.598358,4.1e-05,0.001498
PF3D7-0518500,0.000523,111.59871,54.516402,1e-05,0.000349
PF3D7-0518600,0.000738,48.912839,52.360324,1.4e-05,0.000353
PF3D7-0518700,0.000308,173.923505,126.144852,3e-06,0.000175
PF3D7-0518800,0.002195,244.980523,72.556152,3.2e-05,0.001687
PF3D7-0518900,0.003004,131.07791,91.524023,3.4e-05,0.001772
PF3D7-0519000,0.000863,135.334079,77.718278,1.1e-05,0.000546
PF3D7-0519100,0.001679,138.172365,83.636233,2e-05,0.001045
PF3D7-0519200,0.001467,120.675335,68.629641,2.2e-05,0.000934
PF3D7-0519300,0.000563,154.228671,65.410345,9e-06,0.000394
PF3D7-0519400,0.003135,29.356432,35.538689,9e-05,0.001417
PF3D7-0519500,0.000255,143.29611,90.23341,3e-06,0.000157
PF3D7-0519600,0.000497,189.930924,89.17243,6e-06,0.000338
PF3D7-0519700,0.001384,144.994849,100.948574,1.4e-05,0.000817
PF3D7-0519800,0.000436,143.41072,88.993033,5e-06,0.000268
PF3D7-0519900,0.000588,171.161005,91.580827,7e-06,0.00038
PF3D7-0520000,0.002834,20.930755,24.049967,0.000121,0.001315
PF3D7-0520100,0.000554,161.972062,117.29345,5e-06,0.00032
PF3D7-0520200,0.000462,183.543603,56.213684,8e-06,0.000351
PF3D7-0520300,0.001254,196.93226,69.600654,1.8e-05,0.00091
PF3D7-0520400,0.000845,183.283269,77.990547,1.1e-05,0.000591
PF3D7-0520500,0.001112,133.210814,42.715075,2.7e-05,0.00084
PF3D7-0520600,0.001112,187.506547,82.297778,1.4e-05,0.000773
PF3D7-0520700,0.000413,197.090426,49.784541,8e-06,0.000329
PF3D7-0520800,0.000701,11.099633,13.330832,5.3e-05,0.000319
PF3D7-0520900,0.003503,2.407308,3.736232,0.000939,0.001372
PF3D7-0521000,0.000557,129.002099,50.416686,1.1e-05,0.000399
PF3D7-0521100,0.00032,164.446658,57.642104,6e-06,0.000235
PF3D7-0521200,0.001269,183.373709,91.947776,1.4e-05,0.000845
PF3D7-0521300,0.000412,141.484943,57.254323,7e-06,0.000291
PF3D7-0521400,0.000833,170.338885,62.739307,1.3e-05,0.000607
PF3D7-0521500,0.000688,260.446672,70.253773,1e-05,0.00054
PF3D7-0521600,0.000872,155.506578,77.593954,1.2e-05,0.000582
PF3D7-0521700,0.0005,92.176497,43.01058,1.2e-05,0.000339
PF3D7-0521800,0.000903,154.883168,72.047843,1.4e-05,0.000621
PF3D7-0521900,0.000397,151.984311,151.59161,3e-06,0.000197
PF3D7-0522000,0.001613,171.850323,131.961903,1.2e-05,0.000911
PF3D7-0522100,0.001409,42.86824,54.072888,2.7e-05,0.000624
PF3D7-0522200,0.001329,165.146864,78.0451,1.7e-05,0.000894
PF3D7-0522300,0.000963,142.741316,74.870755,1.3e-05,0.000622
PF3D7-0522400,0.003712,0.760377,2.854931,0.001301,0.000781
PF3D7-0522500,0.003797,143.854794,70.88983,5.5e-05,0.002542
PF3D7-0522600,0.001934,12.537619,14.850249,0.000134,0.000886
PF3D7-0522700,0.001319,153.005275,61.450061,2.3e-05,0.000944
PF3D7-0522800,0.000838,153.769165,61.750121,1.4e-05,0.000595
PF3D7-0522900,0.000271,163.9993,61.74283,4e-06,0.000197
PF3D7-0523000,0.000304,97.595721,51.7138,6e-06,0.000198
PF3D7-0523100,0.000711,128.701387,81.528867,9e-06,0.000435
PF3D7-0523200,0.000387,140.680097,68.712905,6e-06,0.000259
PF3D7-0523300,0.001231,132.424842,47.90739,2.7e-05,0.000904
PF3D7-0523400,0.003012,7.557091,9.239032,0.000328,0.001355
PF3D7-0523500,0.002069,169.589033,105.331373,2e-05,0.001271
PF3D7-0523600,0.001546,142.055831,61.067004,2.5e-05,0.00106
PF3D7-0523700,0.00044,135.263655,159.215752,3e-06,0.000201
PF3D7-0523800,0.000287,130.53293,42.752077,7e-06,0.000216
PF3D7-0523900,0.001076,53.679591,56.154349,2e-05,0.000523
PF3D7-0524000,0.000459,103.104103,87.951186,5e-06,0.000248
PF3D7-0524100,0.000421,160.91232,86.03282,5e-06,0.000273
PF3D7-0524200,0.001681,134.476351,69.654923,2.4e-05,0.001103
PF3D7-0524300,0.000759,196.721458,100.344028,8e-06,0.000501
PF3D7-0524400,0.0011,143.676559,150.677092,7e-06,0.000537
PF3D7-0524500,0.001196,129.098436,91.859335,1.3e-05,0.000697
PF3D7-0524600,0.002206,58.994643,73.236666,3.3e-05,0.000988
PF3D7-0524700,0.001039,133.28944,63.455631,1.7e-05,0.000705
PF3D7-0524800,0.000691,114.511897,65.367107,1.1e-05,0.000438
PF3D7-0524900,0.000391,126.079965,66.494903,6e-06,0.000256
PF3D7-0525000,0.000377,154.538027,89.789151,4e-06,0.000238
PF3D7-0525100,0.001263,37.636973,36.388691,3.5e-05,0.000641
PF3D7-0525200,0.001299,5.002669,6.292983,0.000207,0.000576
PF3D7-0525300,0.001428,47.664885,37.37526,4e-05,0.0008
PF3D7-0525400,0.001541,134.675042,70.259301,2.2e-05,0.001012
PF3D7-0525500,0.000283,123.241791,67.933602,4e-06,0.000181
PF3D7-0525600,0.000434,155.263802,60.964402,7e-06,0.000306
PF3D7-0525700,0.001064,225.199301,94.400104,1.1e-05,0.000749
PF3D7-0525800,0.04522,0.527258,5.922723,0.007646,0.003699
PF3D7-0525900,0.001452,173.244656,89.125059,1.7e-05,0.000955
PF3D7-0526000,0.00051,118.54268,58.8513,9e-06,0.00034
PF3D7-0526100,0.00078,151.753799,72.160995,1.1e-05,0.000527
PF3D7-0526200.2,0.000513,132.819068,49.840796,1e-05,0.000371
PF3D7-0526200.1,0.000696,168.619619,125.649826,6e-06,0.000401
PF3D7-0526300,0.000837,213.626188,75.349696,1.1e-05,0.000612
PF3D7-0526400,0.001183,110.031362,85.427013,1.4e-05,0.000659
PF3D7-0526500,0.000448,131.962884,77.212183,6e-06,0.000283
PF3D7-0526600,0.000187,58.662671,59.757321,3e-06,9.3e-05
PF3D7-0526700,0.000927,100.421224,83.468615,1.1e-05,0.000503
PF3D7-0526800,0.000878,125.573997,91.320839,1e-05,0.000506
PF3D7-0526900,0.001014,172.715584,92.489559,1.1e-05,0.000655
PF3D7-0527000,0.001481,6.562889,8.25196,0.00018,0.000656
PF3D7-0527100,0.001018,185.076211,64.21661,1.6e-05,0.00075
PF3D7-0527200,0.002436,15.521593,17.71415,0.000139,0.001138
PF3D7-0527300,0.000629,284.180399,104.266558,6e-06,0.000461
PF3D7-0527400,0.000619,155.640302,107.053207,6e-06,0.000366
PF3D7-0527500,0.000741,198.206525,71.022837,1.1e-05,0.000543
PF3D7-0527600,0.001208,129.257475,74.464027,1.6e-05,0.000766
PF3D7-0527700,0.020105,126.02142,53.666048,0.000387,0.014105
PF3D7-0527800,0.016569,144.447017,48.213294,0.000349,0.012401
PF3D7-0527900,0.000609,137.251482,50.640317,1.2e-05,0.000445
PF3D7-0528000,0.002559,134.093322,64.83973,4e-05,0.001723
PF3D7-0528100,0.000608,129.111914,66.353416,1e-05,0.000401
PF3D7-0528200,0.000763,223.193923,87.999435,9e-06,0.000544
PF3D7-0528300,0.001133,31.962103,30.131283,3.8e-05,0.000574
PF3D7-0528400,0.00123,43.47247,34.80577,3.6e-05,0.00068
PF3D7-0528500,0.001144,159.69812,59.035468,2e-05,0.000832
PF3D7-0528600,0.002832,122.230783,74.478699,3.8e-05,0.001757
PF3D7-0528700,0.000868,159.016365,94.843664,9e-06,0.000542
PF3D7-0528800,0.000541,234.432659,50.610063,1.1e-05,0.000446
PF3D7-0528900,0.00101,210.364461,68.310283,1.5e-05,0.000761
PF3D7-0529000,0.000852,90.402233,88.744004,1e-05,0.000425
PF3D7-0529100,0.002084,164.075493,78.342006,2.7e-05,0.001404
PF3D7-0529200,0.00128,142.651212,138.251793,9e-06,0.000646
PF3D7-0529300,0.001171,136.346939,80.357501,1.5e-05,0.000736
PF3D7-0529400.2,0.000278,168.513592,87.833003,3e-06,0.000182
PF3D7-0529400.1,0.00034,236.019903,77.32149,4e-06,0.000254
PF3D7-0529500,0.001354,151.053074,66.084861,2.1e-05,0.000938
PF3D7-0529600,0.02148,142.273047,73.961139,0.000294,0.014103
PF3D7-0529700,0.000411,148.989736,73.329815,6e-06,0.000273
PF3D7-0529800,0.000821,10.080769,11.981866,6.9e-05,0.000375
PF3D7-0529900,0.001814,22.47347,22.845593,8.4e-05,0.000892
PF3D7-0530000,0.00081,150.307841,108.737568,8e-06,0.00047
PF3D7-0530100,0.000838,168.114374,105.882,8e-06,0.000513
PF3D7-0530200,0.001096,108.398869,87.362249,1.3e-05,0.000606
PF3D7-0530300,0.001315,5.910188,7.287444,0.000181,0.000589
PF3D7-0530400,0.000297,144.327682,75.072401,4e-06,0.000195
PF3D7-0530500,0.000494,119.635883,50.603747,1e-05,0.000343
PF3D7-0530600,0.001054,104.341186,74.098574,1.4e-05,0.000607
PF3D7-0530700,0.000401,169.841648,96.467547,4e-06,0.000253
PF3D7-0530750,0.001605,192.889152,61.197238,2.7e-05,0.001218
PF3D7-0530800,0.001148,138.909775,58.376952,2e-05,0.000808
PF3D7-0530900,0.001285,3.027799,4.066292,0.000317,0.000549
PF3D7-0531000,0.000954,146.286848,109.387576,9e-06,0.000543
PF3D7-0531100,0.000911,4.140174,5.350044,0.000171,0.000397
PF3D7-0531200,0.001216,151.53913,63.310746,2.1e-05,0.000863
PF3D7-0531300,0.001635,125.009916,58.285035,2.9e-05,0.001115
PF3D7-0531400,0.000414,148.609891,80.790822,5e-06,0.000264
PF3D7-0531500,0.002397,167.033862,122.71733,2e-05,0.001373
PF3D7-0531600,0.000773,142.299584,80.133318,1e-05,0.000492
PF3D7-0531800,0.00964,164.913788,80.457043,0.000121,0.006475
PF3D7-0532000,0.000355,182.958598,53.988586,7e-06,0.000272
PF3D7-0532100,0.002296,5.100314,6.884514,0.000335,0.000977
PF3D7-0532200,0.001834,162.760074,113.014397,1.7e-05,0.001083
PF3D7-0532300,0.000601,143.22618,99.839434,6e-06,0.000354
PF3D7-0532400,0.000528,178.624318,96.893384,5e-06,0.000342
PF3D7-0532500,0.003544,140.095077,89.880276,4e-05,0.002154
PF3D7-0532600,0.001217,190.446469,98.261373,1.3e-05,0.000801
PF3D7-0532700,0.001786,133.59229,62.948245,2.9e-05,0.001212
PF3D7-0532800,0.001672,203.262763,53.948158,3.1e-05,0.00131
PF3D7-0532900,0.001844,115.153936,82.374794,2.3e-05,0.001076
PF3D7-0533000,0.001577,165.692615,97.279716,1.8e-05,0.001
PF3D7-0533100,0.000161,160.477158,77.303666,2e-06,0.000108
PF3D7-0600100,0.002151,150.704536,94.344023,2.3e-05,0.00132
PF3D7-0600200,0.000176,201.438105,95.568259,2e-06,0.00012
PF3D7-0600300,0.001527,150.849698,96.852617,1.6e-05,0.000923
PF3D7-0600400,0.00031,130.830899,71.001341,4e-06,0.000201
PF3D7-0600500,0.001431,114.460903,63.370523,2.3e-05,0.00092
PF3D7-0600600,0.001117,110.891405,47.761258,2.4e-05,0.000779
PF3D7-0600700,0.001485,110.205065,56.138297,2.7e-05,0.000982
PF3D7-0600800,0.001601,129.162412,83.297372,2e-05,0.000964
PF3D7-0600900,0.001658,165.167942,90.500957,1.8e-05,0.001069
PF3D7-0601000,0.001595,172.354984,75.946738,2.1e-05,0.001107
PF3D7-0601100,0.002112,136.946316,55.106687,3.9e-05,0.0015
PF3D7-0601200,0.001066,137.12122,50.501638,2.2e-05,0.00078
PF3D7-0601300,0.002212,132.289298,108.502194,2e-05,0.001213
PF3D7-0601400,0.000827,206.252823,49.149412,1.7e-05,0.000665
PF3D7-0601500,0.000471,151.797314,53.196789,9e-06,0.000348
PF3D7-0601600,0.001064,114.007109,60.905838,1.8e-05,0.000691
PF3D7-0601700,0.001722,147.032998,66.90949,2.6e-05,0.001183
PF3D7-0601800,0.010706,167.436848,90.872493,0.000119,0.006819
PF3D7-0601900,0.000492,142.897779,67.25502,7e-06,0.000332
PF3D7-0602000,0.000222,157.650013,62.256518,4e-06,0.000159
PF3D7-0602100,0.000373,105.924557,88.085863,4e-06,0.000202
PF3D7-0602200,0.000971,136.107952,57.153494,1.7e-05,0.000684
PF3D7-0602300,0.00149,164.264047,56.980276,2.6e-05,0.001096
PF3D7-0602400,0.000547,235.649512,77.50471,7e-06,0.000409
PF3D7-0602500,0.000804,131.03368,107.203468,8e-06,0.000442
PF3D7-0602600,0.000342,148.37593,60.798219,6e-06,0.000242
PF3D7-0602700,0.000774,166.545691,62.755832,1.2e-05,0.000555
PF3D7-0602800,0.000649,183.953808,107.077668,6e-06,0.00041
PF3D7-0602900,0.001569,45.3685,37.988928,4.2e-05,0.000844
PF3D7-0603000,0.00083,100.674752,84.046089,1e-05,0.000451
PF3D7-0603100,0.00094,203.502467,106.445089,9e-06,0.000612
PF3D7-0603200,0.000854,130.224934,86.001881,1e-05,0.000514
PF3D7-0603300,0.000567,123.104216,40.725341,1.4e-05,0.000418
PF3D7-0603400,0.000448,96.974191,68.56054,7e-06,0.000263
PF3D7-0603500,0.000795,154.483719,117.709178,7e-06,0.000451
PF3D7-0603600,0.000211,152.114523,79.527001,3e-06,0.000139
PF3D7-0603700,0.000886,143.855632,110.608203,8e-06,0.000496
PF3D7-0603800,0.002082,2.426279,3.437036,0.000607,0.000862
PF3D7-0603900,0.000897,187.911855,87.154895,1e-05,0.000612
PF3D7-0604000,0.00021,264.097529,79.182553,3e-06,0.000162
PF3D7-0604100,0.006818,0.816951,2.546961,0.00268,0.001656
PF3D7-0604200,0.00186,131.412613,48.40954,3.9e-05,0.001345
PF3D7-0604300,0.000608,165.950628,44.676024,1.4e-05,0.000478
PF3D7-0604400,0.002989,190.092651,99.001743,3.1e-05,0.001936
PF3D7-0604500,0.001088,3.918293,5.068943,0.000215,0.000474
PF3D7-0604600,0.000313,142.471821,58.460254,5e-06,0.000221
PF3D7-0604700,0.001024,210.330174,67.443334,1.5e-05,0.000773
PF3D7-0604800,0.000316,189.812829,94.447139,3e-06,0.000209
PF3D7-0604900,0.001741,146.732483,69.437406,2.5e-05,0.001165
PF3D7-0605000,0.00163,139.16219,98.804522,1.7e-05,0.000958
PF3D7-0605100,0.000534,144.916388,107.621747,5e-06,0.000305
PF3D7-0605200,0.001787,162.405312,79.437037,2.3e-05,0.001193
PF3D7-0605300,0.000896,144.316904,86.228097,1e-05,0.000561
PF3D7-0605400,0.002508,173.829066,98.798472,2.6e-05,0.001601
PF3D7-0605500,0.00073,168.44166,62.95192,1.2e-05,0.000531
PF3D7-0605600,0.000308,82.429536,34.902506,9e-06,0.000216
PF3D7-0605700,0.002846,138.218936,142.579526,2e-05,0.001402
PF3D7-0605800,0.000561,8.79419,10.731978,5.3e-05,0.000253
