Gene,Si,Koni,Koffi,SKoffi,Exi
PF3D7-0606900,0.000655,213.320668,75.602895,9e-06,0.000483
PF3D7-0607000,0.001213,6.109558,7.740401,0.00016,0.000535
PF3D7-0607100,0.001249,134.102062,96.173046,1.4e-05,0.000725
PF3D7-0607200,0.000712,217.433228,91.729735,9e-06,0.000506
PF3D7-0607300,0.000675,110.019087,44.255992,1.6e-05,0.000482
PF3D7-0607400,0.000643,167.649181,58.22203,1.3e-05,0.000475
PF3D7-0607500,0.000606,125.498421,82.033026,8e-06,0.000356
PF3D7-0607600,0.000288,63.124636,45.674586,7e-06,0.000166
PF3D7-0607700,0.000145,175.530563,58.816729,3e-06,0.000107
PF3D7-0607800,0.001148,66.298032,66.192361,2e-05,0.000562
PF3D7-0607900,0.001922,3.690073,5.624724,0.000345,0.000761
PF3D7-0608000,0.001283,114.594878,39.942881,3.4e-05,0.000943
PF3D7-0608100,0.000288,236.909288,75.48852,4e-06,0.000219
PF3D7-0608200,0.002577,106.59718,46.900891,6e-05,0.001762
PF3D7-0608300,0.000327,169.94565,104.243601,3e-06,0.000203
PF3D7-0608310,0.001309,148.923388,166.202934,9e-06,0.000608
PF3D7-0608400,0.003312,171.272092,116.614096,2.9e-05,0.001966
PF3D7-0608500,0.000643,145.987525,79.223887,8e-06,0.000413
PF3D7-0608600,0.00118,132.783345,83.265999,1.5e-05,0.000679
PF3D7-0608700,0.000642,90.061299,36.77395,1.9e-05,0.000448
PF3D7-0608800,0.002837,4.934987,7.449284,0.000385,0.001131
PF3D7-0608900,0.00048,136.046796,133.577132,4e-06,0.00024
PF3D7-0609000,0.000394,5.362061,6.806438,5.9e-05,0.000174
PF3D7-0609100,0.000705,153.677762,103.785107,7e-06,0.000418
PF3D7-0609200,0.000753,165.795852,73.739796,1.1e-05,0.000518
PF3D7-0609300,0.000663,135.903857,126.732049,5e-06,0.00034
PF3D7-0609400,0.000534,134.659906,43.704692,1.3e-05,0.000395
PF3D7-0609500,0.000717,119.319695,147.589852,5e-06,0.000319
PF3D7-0609600,0.000418,163.072413,82.390139,5e-06,0.000277
PF3D7-0609700,0.001579,2.431094,3.471091,0.000458,0.00065
PF3D7-0609800,0.00085,148.080362,106.40249,8e-06,0.00049
PF3D7-0609900,0.000322,79.668984,71.559767,5e-06,0.000168
PF3D7-0610000,0.001191,256.66137,227.01348,5e-06,0.000628
PF3D7-0610100,0.001182,119.886042,83.125577,1.5e-05,0.000695
PF3D7-0610200,0.000682,109.605236,68.206619,1e-05,0.000414
PF3D7-0610400,0.003369,10.302361,13.29256,0.000262,0.001472
PF3D7-0610500,0.000797,151.024273,56.969516,1.5e-05,0.000565
PF3D7-0610600,0.000868,114.158529,112.265639,9e-06,0.000431
PF3D7-0610700,0.004548,134.291605,68.223823,7.5e-05,0.002945
PF3D7-0610800,0.001062,180.876589,125.138372,9e-06,0.000629
PF3D7-0610900,0.001417,9.497431,10.981226,0.000133,0.000657
PF3D7-0611000,0.000916,216.3061,142.086759,7e-06,0.000552
PF3D7-0611100,0.003696,109.12211,81.720786,4.5e-05,0.002091
PF3D7-0611200,0.001066,160.845819,99.323524,1.1e-05,0.000656
PF3D7-0611300,0.001147,148.275037,89.838355,1.3e-05,0.000685
PF3D7-0611400,0.000633,122.712655,86.019868,8e-06,0.000374
PF3D7-0611500,0.001298,191.65186,69.807423,1.9e-05,0.00095
PF3D7-0611600,0.000541,171.944745,59.194018,1e-05,0.000402
PF3D7-0611700,0.005088,116.288411,127.937771,4.2e-05,0.002386
PF3D7-0611800,0.001434,1.503033,2.867241,0.000502,0.000493
PF3D7-0611900,0.000748,157.366006,69.448128,1.3e-05,0.000523
PF3D7-0612000,0.000804,357.870878,102.144777,8e-06,0.000615
PF3D7-0612100,0.000774,91.437607,53.862111,1.5e-05,0.000474
PF3D7-0612200,0.000259,133.451999,62.872405,4e-06,0.000174
PF3D7-0612300,0.002173,80.433551,41.96148,5.4e-05,0.001407
PF3D7-0612400,0.001438,98.278965,41.693747,3.5e-05,0.000994
PF3D7-0612500,0.003923,161.726925,55.56089,7.2e-05,0.002827
PF3D7-0612600,0.000779,132.511361,100.56645,8e-06,0.000438
PF3D7-0612700,0.001203,95.962461,80.643519,1.5e-05,0.000636
PF3D7-0612800,0.001233,178.95764,135.455552,9e-06,0.000701
PF3D7-0612900,0.000892,86.795206,80.503622,1.2e-05,0.000461
PF3D7-0613000.1,0.001208,203.284591,67.246881,1.8e-05,0.000903
PF3D7-0613000.3,0.003613,167.473411,37.883244,0.000105,0.002866
PF3D7-0613000.2,0.004331,125.865485,59.338792,7.7e-05,0.002918
PF3D7-0613100,0.001261,239.137729,120.209923,1.1e-05,0.000836
PF3D7-0613200,0.00216,86.119317,39.083938,5.8e-05,0.001483
PF3D7-0613300,0.000276,136.800575,54.999437,6e-06,0.000197
PF3D7-0613400,0.001724,104.874206,78.540561,2.3e-05,0.000953
PF3D7-0613500,0.000481,204.813403,213.808537,2e-06,0.000233
PF3D7-0613600,0.000652,32.811496,32.6492,2.1e-05,0.000321
PF3D7-0613700,0.000419,103.370868,49.362478,9e-06,0.000282
PF3D7-0613800,0.000159,153.573652,109.789691,2e-06,9.4e-05
PF3D7-0613900,0.017401,0.738294,24.044879,0.000728,0.00052
PF3D7-0614000,0.003199,2.426694,3.717199,0.000865,0.001263
PF3D7-0614100,0.000428,116.901369,65.383716,7e-06,0.000275
PF3D7-0614200,0.000763,168.225567,115.515782,7e-06,0.000452
PF3D7-0614300,0.000665,9.938685,12.707885,5.3e-05,0.000292
PF3D7-0614400,0.00084,142.096395,197.795728,4e-06,0.000352
PF3D7-0614500,0.002796,4.668987,6.057911,0.000466,0.001217
PF3D7-0614600,0.000627,133.734084,51.978785,1.3e-05,0.000438
PF3D7-0614700,0.000866,147.408987,129.138826,7e-06,0.00045
PF3D7-0614800,0.001039,167.691605,123.234986,9e-06,0.000571
PF3D7-0614900,0.000471,120.171132,78.58221,6e-06,0.000281
PF3D7-0615000,0.001866,258.001511,74.427686,2.6e-05,0.001442
PF3D7-0615100,0.000987,73.748322,45.099953,2.2e-05,0.000596
PF3D7-0615200,0.001275,229.847388,157.20257,8e-06,0.000749
PF3D7-0615300,0.0006,171.214465,79.906163,8e-06,0.000405
PF3D7-0615400,0.000472,10.24448,12.265433,4e-05,0.000215
PF3D7-0615500,0.000491,109.769958,68.852545,7e-06,0.0003
PF3D7-0615600,0.00052,26.458795,31.003825,1.7e-05,0.000239
PF3D7-0615700,0.001672,149.608433,86.559996,2e-05,0.001039
PF3D7-0615800,0.000348,94.934602,39.122024,9e-06,0.000245
PF3D7-0615900,0.000293,148.107115,105.433578,3e-06,0.000168
PF3D7-0616000,0.000761,122.90047,98.740772,9e-06,0.000423
PF3D7-0616100,0.00173,141.495695,55.589646,3.2e-05,0.001242
PF3D7-0616200,0.000966,171.833077,147.466698,7e-06,0.000511
PF3D7-0616300,0.001464,312.872953,178.176206,8e-06,0.000933
PF3D7-0616400,0.000302,146.143795,73.354368,5e-06,0.0002
PF3D7-0616500,0.000446,93.061182,70.833655,7e-06,0.000251
PF3D7-0616600,0.000853,170.330689,111.054342,8e-06,0.000511
PF3D7-0616700,0.000443,210.645455,64.661603,7e-06,0.000336
PF3D7-0616800,0.000517,132.311088,66.339182,8e-06,0.000338
PF3D7-0616900,0.000586,137.761762,149.846321,4e-06,0.000274
PF3D7-0617000,0.000849,143.615642,66.214561,1.3e-05,0.000573
PF3D7-0617100,0.000627,85.426663,80.635124,8e-06,0.00032
PF3D7-0617200,0.000982,15.184537,17.75169,5.7e-05,0.000453
PF3D7-0617300,0.002281,119.52538,149.10181,1.6e-05,0.001004
PF3D7-0617400,0.000179,185.550918,62.968566,3e-06,0.000133
PF3D7-0617600,0.001018,102.844401,39.928108,2.6e-05,0.000722
PF3D7-0617700,0.00209,105.658607,108.409039,2e-05,0.001027
PF3D7-0617800,0.02513,0.910129,5.793282,0.004356,0.003416
PF3D7-0617900,0.009661,1.473399,2.588764,0.003745,0.003505
PF3D7-0618000,0.000303,233.986018,49.356345,7e-06,0.000249
PF3D7-0618100,0.000955,169.248676,226.020166,5e-06,0.000399
PF3D7-0618200,0.0012,264.594859,96.509825,1.3e-05,0.000874
PF3D7-0618300,0.002449,12.235228,14.348232,0.000181,0.001126
PF3D7-0618400,0.000954,139.593502,92.3755,1.1e-05,0.00057
PF3D7-0618500,0.00099,107.565716,51.76017,2.2e-05,0.000667
PF3D7-0618600,0.001822,130.099478,53.625284,4e-05,0.001246
PF3D7-0618700,0.001434,109.946129,59.132121,2.6e-05,0.000929
PF3D7-0618800,0.00051,130.75992,99.790891,5e-06,0.000284
PF3D7-0618900.1,0.000464,96.646166,37.834267,1.3e-05,0.000332
PF3D7-0619000.1,0.000266,183.00544,95.480639,3e-06,0.000172
PF3D7-0619000.2,0.00038,143.615907,140.152784,3e-06,0.000192
PF3D7-0619100,0.000881,159.355495,80.872435,1.1e-05,0.000585
PF3D7-0619200,0.000692,140.844776,93.266244,8e-06,0.000412
PF3D7-0619300,0.00015,280.955229,144.743983,1e-06,9.9e-05
PF3D7-0619400,0.000591,145.810694,89.58388,7e-06,0.000367
PF3D7-0619500,0.000533,177.169495,167.956313,4e-06,0.000275
PF3D7-0619600,0.000628,139.486173,139.356024,5e-06,0.000314
PF3D7-0619700,0.001096,132.483552,142.010757,8e-06,0.000529
PF3D7-0619800,0.000239,139.196307,71.502918,3e-06,0.000157
PF3D7-0619900,0.00172,141.431721,207.721112,9e-06,0.000693
PF3D7-0620000,0.001037,122.275193,55.915414,1.9e-05,0.000686
PF3D7-0620100,0.001626,136.115397,111.976719,1.5e-05,0.000866
PF3D7-0620200,0.00103,213.232872,105.574568,1e-05,0.000688
PF3D7-0620300,0.000784,189.173845,205.455451,4e-06,0.000374
PF3D7-0620400,0.000854,147.094179,93.397604,9e-06,0.000521
PF3D7-0620500,0.000596,211.36829,90.505473,7e-06,0.000415
PF3D7-0620600,0.000922,214.602287,84.116189,1.1e-05,0.000662
PF3D7-0620700,0.000887,131.217369,94.451345,1.1e-05,0.000523
PF3D7-0621000,0.000575,85.512179,37.827741,1.5e-05,0.000397
PF3D7-0621100,0.000272,176.038439,38.192243,7e-06,0.000214
PF3D7-0621200,0.001385,97.648416,61.681137,2.3e-05,0.000826
PF3D7-0621300,0.001302,9.378061,11.093157,0.000121,0.000596
PF3D7-0621350,0.003867,249.888571,140.795128,3.1e-05,0.002456
PF3D7-0621400,0.000733,132.930918,86.139947,9e-06,0.000436
PF3D7-0621500,0.002008,165.199681,230.395173,9e-06,0.000829
PF3D7-0621700,0.000287,141.038876,71.213982,4e-06,0.00019
PF3D7-0621800,0.001904,113.953264,129.579199,1.5e-05,0.000889
PF3D7-0621900,0.001481,48.574428,51.119032,3.4e-05,0.000721
PF3D7-0622000,0.001995,99.140818,73.858555,3.1e-05,0.001121
PF3D7-0622100,0.000377,130.112488,77.860211,5e-06,0.000235
PF3D7-0622200,0.000912,95.532752,46.958378,2e-05,0.000605
PF3D7-0622300,0.000482,207.999444,78.057513,6e-06,0.00035
PF3D7-0622400,0.001827,134.834007,75.474404,2.5e-05,0.001166
PF3D7-0622500,0.000748,279.210193,101.042453,8e-06,0.000543
PF3D7-0622600,0.002474,118.335125,64.679259,4e-05,0.001596
PF3D7-0622700,0.000739,132.05124,45.962369,1.7e-05,0.000548
PF3D7-0622800,0.000721,44.061108,50.357627,1.5e-05,0.000335
PF3D7-0622900,0.002034,2.613212,3.419705,0.000598,0.000881
PF3D7-0623000,0.000687,185.436356,88.337219,8e-06,0.000457
PF3D7-0623100,0.000839,85.445898,83.397959,1e-05,0.000421
PF3D7-0623200,0.000607,127.789657,54.572113,1.2e-05,0.000424
PF3D7-0623300,0.000786,173.726518,50.3334,1.7e-05,0.000608
PF3D7-0623400,0.001444,202.688325,149.915265,1e-05,0.000806
PF3D7-0623500,0.001443,183.134271,84.983207,1.7e-05,0.00098
PF3D7-0623600,0.00054,126.132468,48.756401,1.1e-05,0.000383
PF3D7-0623700,0.000494,222.387123,82.106095,6e-06,0.000359
PF3D7-0623800,0.005531,1.016443,2.875359,0.00193,0.001445
PF3D7-0623900,0.001877,102.385301,116.913897,1.6e-05,0.00087
PF3D7-0624000,0.000875,118.555679,98.343923,9e-06,0.000462
PF3D7-0624100,0.000797,228.594487,126.861414,6e-06,0.000512
PF3D7-0624200,0.001529,97.704018,92.131129,1.7e-05,0.000768
PF3D7-0624300,0.003054,96.474748,62.555528,5.1e-05,0.001843
PF3D7-0624400,0.000677,186.134266,63.94802,1.1e-05,0.000504
PF3D7-0624500,0.000575,172.26783,90.782099,6e-06,0.000372
PF3D7-0624600,0.001211,2.819928,3.877807,0.000314,0.00051
PF3D7-0624700,0.001756,128.602936,149.815043,1.2e-05,0.000801
PF3D7-0624800,0.00077,118.195571,45.70007,1.7e-05,0.000546
PF3D7-0624900,0.000708,179.703857,62.194507,1.3e-05,0.000525
PF3D7-0625000.1,0.000684,179.161319,90.969848,8e-06,0.000451
PF3D7-0625000.2,0.001036,180.197886,68.403789,1.6e-05,0.000742
PF3D7-0625100,0.001193,134.920602,53.607894,2.5e-05,0.000856
PF3D7-0625200,0.000837,115.443291,62.915227,1.4e-05,0.000538
PF3D7-0625300,0.000293,171.549813,50.094228,6e-06,0.000225
PF3D7-0625400,0.003408,3.777818,4.929883,0.000697,0.001478
PF3D7-0625500,0.000523,171.775094,55.998892,1e-05,0.000394
PF3D7-0625600,0.000426,192.917684,72.014127,6e-06,0.000306
PF3D7-0625700,0.001856,96.879059,119.861303,1.7e-05,0.000823
PF3D7-0625800,0.000658,165.792418,78.492555,8e-06,0.000444
PF3D7-0625900,0.001725,245.199064,157.386306,1.2e-05,0.001051
PF3D7-0626000,0.000419,131.903987,122.479065,3e-06,0.000213
PF3D7-0626100,0.000919,244.190625,94.894536,1e-05,0.000657
PF3D7-0626200,0.000991,206.973744,70.096317,1.5e-05,0.00073
PF3D7-0626300,0.001134,111.943489,63.27817,1.9e-05,0.000725
PF3D7-0626400,0.000656,153.054614,202.843515,3e-06,0.000282
PF3D7-0626500,0.000593,277.203245,176.336593,4e-06,0.000364
PF3D7-0626600,0.001512,184.296718,102.877919,1.6e-05,0.000977
PF3D7-0626700,0.000595,210.640627,56.740486,1.1e-05,0.000467
PF3D7-0626800,0.001531,5.702748,7.903028,0.000196,0.000642
PF3D7-0626840,0.006921,198.726112,107.831813,6.6e-05,0.004478
PF3D7-0626900,0.001077,100.751368,85.959951,1.3e-05,0.000577
PF3D7-0627000,0.000566,150.49618,126.573323,5e-06,0.000307
PF3D7-0627100,0.003168,1.404827,2.842614,0.001118,0.001048
PF3D7-0627200,0.002304,96.743753,66.620694,3.7e-05,0.001374
PF3D7-0627300,0.002514,73.105069,82.107851,3.4e-05,0.001188
PF3D7-0627400,0.001464,115.244528,88.006623,1.8e-05,0.000834
PF3D7-0627500,0.001537,71.275486,62.614154,2.5e-05,0.0008
PF3D7-0627600,0.000673,129.585633,68.104081,1.1e-05,0.000437
PF3D7-0627700,0.00068,45.816676,56.94041,1.2e-05,0.0003
PF3D7-0627800,0.000598,108.745447,38.762359,1.6e-05,0.000439
PF3D7-0627900,0.000797,198.83631,160.098648,5e-06,0.000433
PF3D7-0628000,0.001679,140.283719,85.925716,2e-05,0.001032
PF3D7-0628100,0.000104,58.286071,70.088287,2e-06,4.8e-05
PF3D7-0628200,0.000783,4.176221,5.429512,0.000146,0.000341
PF3D7-0628300,0.000547,98.953058,76.723871,8e-06,0.000304
PF3D7-0628400,0.001013,172.730849,65.564231,1.6e-05,0.000735
PF3D7-0628500,0.001109,147.49031,84.240774,1.4e-05,0.000707
PF3D7-0628600,0.001109,268.669299,92.053502,1.2e-05,0.000807
PF3D7-0628700,0.000618,115.350371,49.690925,1.3e-05,0.000424
PF3D7-0628800,0.000436,233.357074,164.107659,3e-06,0.000254
PF3D7-0628900,0.000422,141.16776,106.204425,4e-06,0.00024
PF3D7-0629000,0.001867,131.357814,83.733811,2.3e-05,0.001139
PF3D7-0629100,0.000585,139.080807,56.706233,1.1e-05,0.000414
PF3D7-0629200,0.000942,109.481467,158.476989,6e-06,0.000386
PF3D7-0629300,0.000518,257.333201,87.301826,6e-06,0.00038
PF3D7-0629400,0.000306,156.232106,47.269987,7e-06,0.000229
PF3D7-0629500,0.001792,6.52196,8.233409,0.000221,0.000792
PF3D7-0629600,0.001685,103.031487,114.501637,1.6e-05,0.000793
PF3D7-0629700,0.000467,3.275333,4.267155,0.00011,0.000203
PF3D7-0629800,0.00055,65.063921,34.549504,1.6e-05,0.000354
PF3D7-0629900,0.000716,134.388391,127.203049,6e-06,0.000361
PF3D7-0630000,0.002044,201.491296,136.074836,1.5e-05,0.001217
PF3D7-0630100,0.001458,17.822962,19.871401,8e-05,0.000687
PF3D7-0630200,0.005036,130.670978,119.746551,4.5e-05,0.002573
PF3D7-0630300,0.000166,166.36158,81.077262,2e-06,0.000108
PF3D7-0630400,0.000699,79.791199,37.879162,1.9e-05,0.000468
PF3D7-0630500,0.000709,71.335595,42.4118,1.8e-05,0.000441
PF3D7-0630600,0.000614,186.22197,110.818159,6e-06,0.000376
PF3D7-0630700,0.000634,141.992515,51.509447,1.3e-05,0.000459
PF3D7-0630800,0.001152,142.329225,93.896751,1.3e-05,0.000695
PF3D7-0630900,0.001271,74.218983,51.000366,2.6e-05,0.000724
PF3D7-0631000,0.000561,140.954325,49.981264,1.2e-05,0.00041
PF3D7-0631100,0.000793,256.516826,324.74208,2e-06,0.000347
PF3D7-0631400,0.002371,193.852935,109.875113,2.2e-05,0.001476
PF3D7-0631500,0.002154,116.286175,41.885034,5.3e-05,0.001477
PF3D7-0631600,0.001464,235.973747,74.598047,2.1e-05,0.001101
PF3D7-0631800,0.002018,179.036421,175.64476,1.2e-05,0.000994
PF3D7-0632000,0.001265,134.096868,50.766951,2.9e-05,0.000919
PF3D7-0632100,0.001564,160.591189,78.360959,2.1e-05,0.001053
PF3D7-0632200,0.001643,150.652581,122.965785,1.4e-05,0.000902
PF3D7-0632300,0.001533,199.293675,125.102695,1.4e-05,0.00095
PF3D7-0632400,0.001822,183.347285,186.022696,1e-05,0.000902
PF3D7-0632500,0.00022,46.926219,64.644509,4e-06,9.3e-05
PF3D7-0632700,0.00151,184.892806,116.908471,1.3e-05,0.000905
PF3D7-0632800,0.000311,88.577784,78.36657,4e-06,0.000163
PF3D7-0700100,0.000382,146.729951,189.976406,2e-06,0.000165
PF3D7-0700200,0.001457,122.485135,45.865171,3.2e-05,0.001053
PF3D7-0700300,0.001549,185.753225,79.761462,2e-05,0.001076
PF3D7-0700500,0.001226,160.435335,40.918537,3.1e-05,0.000952
PF3D7-0700800,0.001256,100.225873,76.461178,1.8e-05,0.000714
PF3D7-0701100,0.001515,101.752155,45.269524,3.5e-05,0.001038
PF3D7-0701600,0.001635,148.77746,151.113911,1.1e-05,0.000805
PF3D7-0701800,0.001649,193.673272,110.80029,1.5e-05,0.001044
PF3D7-0701900,0.00489,1.053218,2.428033,0.00202,0.00148
PF3D7-0702000,0.00609,1.421201,2.322205,0.002633,0.002312
PF3D7-0702100,0.000856,122.053962,81.044484,1.1e-05,0.000508
PF3D7-0702200,0.001537,6.996435,8.795369,0.000179,0.000681
PF3D7-0702300,0.001058,63.218266,57.336184,1.9e-05,0.000552
PF3D7-0702400,0.006881,0.981046,4.126581,0.001672,0.00132
PF3D7-0702500,0.001513,12.908303,15.782335,0.000101,0.000682
PF3D7-0702600,0.00955,105.66179,146.725846,6.6e-05,0.003985
PF3D7-0702700,0.01973,215.480272,81.519295,0.000247,0.014017
PF3D7-0702800,0.027471,160.896284,203.648222,0.000141,0.012173
PF3D7-0702900,0.001208,215.211488,114.846712,1.1e-05,0.000788
PF3D7-0703000,0.000403,156.135717,172.607458,3e-06,0.000194
PF3D7-0703100,0.001114,153.580147,52.675085,2.2e-05,0.00082
PF3D7-0703200,0.00027,322.017557,83.197919,3e-06,0.000215
PF3D7-0703300,0.001554,320.681891,140.510292,1.1e-05,0.001058
PF3D7-0703400,0.000843,127.919619,164.008433,5e-06,0.000368
PF3D7-0703500,0.000925,3.868445,5.02946,0.000185,0.000402
PF3D7-0703600,0.000793,138.023542,48.85417,1.8e-05,0.00058
PF3D7-0703700,0.001796,129.199706,90.370229,2.2e-05,0.001062
PF3D7-0703800,0.000794,194.706254,235.694029,3e-06,0.000355
PF3D7-0703900,0.000509,5.219166,6.617108,7.8e-05,0.000224
PF3D7-0704000,0.000298,156.881325,154.758503,2e-06,0.000147
PF3D7-0704100,0.000149,113.283721,43.983122,4e-06,0.000107
PF3D7-0704200,0.000448,124.191393,50.170759,1e-05,0.000318
PF3D7-0704300,0.000322,59.795708,52.503095,7e-06,0.000172
PF3D7-0704400,0.00044,123.174915,83.798457,5e-06,0.00026
PF3D7-0704500,0.000286,115.591526,61.660795,5e-06,0.000182
PF3D7-0704600,0.000658,3.000097,4.367126,0.000152,0.000268
PF3D7-0704700,0.00046,175.039435,169.611086,3e-06,0.000233
PF3D7-0704800,0.000828,53.841269,72.924448,1.4e-05,0.000357
PF3D7-0704900,0.001409,195.389411,93.954081,1.5e-05,0.000933
PF3D7-0705000,0.000832,37.606845,38.335873,2.3e-05,0.000407
PF3D7-0705100,0.000498,95.38473,60.546656,9e-06,0.000301
PF3D7-0705200,0.000325,216.943455,124.507021,3e-06,0.000206
PF3D7-0705300,0.000576,181.626319,139.073302,4e-06,0.000323
PF3D7-0705400,0.000452,244.169781,73.252826,7e-06,0.000347
PF3D7-0705500,0.002555,1.151503,2.194672,0.001168,0.000879
PF3D7-0705600,0.000355,155.471064,51.164276,7e-06,0.000265
PF3D7-0705700,0.002708,14.573257,17.496238,0.00016,0.001231
PF3D7-0705800,0.002721,153.596374,80.293237,3.4e-05,0.001773
PF3D7-0705900,0.001134,136.364746,83.138605,1.4e-05,0.000708
PF3D7-0706000,0.001489,6.286205,7.634562,0.000198,0.000673
PF3D7-0706100,0.000418,126.216175,129.05533,3e-06,0.000202
PF3D7-0706200,0.001409,194.618292,86.809403,1.7e-05,0.000958
PF3D7-0706300,0.001345,133.254344,46.669374,3.2e-05,0.000984
PF3D7-0706400,0.003848,5.619914,6.914725,0.000565,0.001726
PF3D7-0706500,0.001239,6.082523,7.345846,0.000171,0.000562
PF3D7-0706600,0.000601,155.006502,94.234288,7e-06,0.000367
PF3D7-0706700,0.00064,107.619001,60.107932,1.2e-05,0.000412
PF3D7-0707200,0.000299,90.496348,76.197981,4e-06,0.000158
PF3D7-0707300,0.000366,146.72531,53.899548,7e-06,0.00026
PF3D7-0707400,0.00056,95.175663,40.822327,1.5e-05,0.000386
PF3D7-0707500,0.010105,0.715649,3.506871,0.002891,0.001714
PF3D7-0707600,0.001521,159.324009,144.042746,1.1e-05,0.000797
PF3D7-0707700,0.001658,5.030167,6.689178,0.000251,0.000712
PF3D7-0707800,0.000312,181.425857,52.147286,6e-06,0.000238
PF3D7-0707900,0.001737,162.056335,133.452948,1.3e-05,0.000951
PF3D7-0708000,0.000523,113.54877,70.652918,8e-06,0.000322
PF3D7-0708100,0.001521,189.527327,147.797163,1.1e-05,0.000854
PF3D7-0708200,0.000624,118.713164,73.198872,9e-06,0.000386
PF3D7-0708300,0.001044,262.84789,101.978818,1.1e-05,0.000749
PF3D7-0708400,0.006859,1.150227,2.151883,0.003198,0.00239
PF3D7-0707420,0.004145,313.996493,109.044583,3.8e-05,0.003029
PF3D7-0708500,0.000708,91.036965,63.677392,1.2e-05,0.000407
PF3D7-0708600,0.002429,201.641013,157.247786,1.6e-05,0.001362
PF3D7-0708700,0.000786,146.748377,62.772518,1.3e-05,0.000545
PF3D7-0708800,0.001408,5.62123,7.340874,0.000194,0.000611
PF3D7-0708900,0.001397,136.380005,128.862702,1.1e-05,0.000695
PF3D7-0709000,0.000844,182.429492,43.494385,2.1e-05,0.000661
PF3D7-0709050,0.002557,145.929035,79.96853,3.3e-05,0.001633
PF3D7-0709100,0.000576,118.638439,134.984623,4e-06,0.000268
PF3D7-0709200,0.001722,130.313267,99.166813,1.9e-05,0.000961
PF3D7-0709300,0.000302,71.794578,50.75115,6e-06,0.000175
PF3D7-0709400,0.000508,115.886206,117.046671,4e-06,0.00025
PF3D7-0709500,0.000928,151.668484,123.086853,8e-06,0.00051
PF3D7-0709600,0.00055,148.229722,57.745887,1e-05,0.000378
PF3D7-0709700,0.001001,81.458995,44.711054,2.3e-05,0.00064
PF3D7-0709800,0.001643,87.954433,56.164694,3.2e-05,0.001008
PF3D7-0709900,0.000274,169.831339,151.869409,2e-06,0.000141
PF3D7-0710000,0.000184,134.096045,77.783917,2e-06,0.000116
PF3D7-0710100,0.001079,65.624661,40.978022,2.9e-05,0.000654
PF3D7-0710200,0.000207,64.549407,43.610889,5e-06,0.000122
PF3D7-0710300,0.001833,143.428075,192.059205,1e-05,0.000788
PF3D7-0710400,0.000974,162.377679,75.231628,1.3e-05,0.000666
PF3D7-0710500,0.001286,127.305499,37.177542,3.6e-05,0.000936
PF3D7-0710600,0.004184,11.312507,13.780244,0.000316,0.001886
PF3D7-0710700,0.002207,100.94185,79.400362,3.3e-05,0.001238
PF3D7-0710800,0.001097,103.620975,66.472408,1.8e-05,0.000671
PF3D7-0710900,0.001187,109.755785,131.460016,1e-05,0.000539
PF3D7-0711000,0.000766,120.113515,145.815143,5e-06,0.000337
PF3D7-0711100,0.001003,118.567658,61.367588,1.9e-05,0.000649
PF3D7-0711200,0.000681,102.956303,83.632926,8e-06,0.000375
PF3D7-0711300,0.001709,204.140193,145.027355,1.2e-05,0.000986
PF3D7-0711400,0.000537,112.905711,73.219497,8e-06,0.000326
PF3D7-0711500,0.000513,353.112741,144.037949,4e-06,0.000361
PF3D7-0711700,0.000229,206.426191,86.133764,3e-06,0.000158
PF3D7-0712000,0.000346,103.749758,132.724797,3e-06,0.000152
PF3D7-0712300,0.000203,99.952595,33.826642,6e-06,0.000152
PF3D7-0712400,0.000265,183.129725,108.023569,3e-06,0.000166
PF3D7-0712600,0.000308,134.581083,110.76282,3e-06,0.000163
PF3D7-0712800,0.000249,120.752767,67.778769,4e-06,0.000156
PF3D7-0712900,0.000309,155.576443,152.30995,2e-06,0.000157
PF3D7-0713100,0.001249,116.293849,69.084645,2e-05,0.000791
PF3D7-0713200,0.00092,136.97536,118.334054,8e-06,0.000496
PF3D7-0713400,0.001615,180.654187,82.077452,2e-05,0.001073
PF3D7-0713500,0.00047,283.563262,89.479902,5e-06,0.000356
PF3D7-0713600,0.000619,164.166466,103.94758,6e-06,0.000375
PF3D7-0713700,0.001488,92.23257,62.220429,2.4e-05,0.000875
PF3D7-0713800,0.00109,101.932117,61.076324,1.8e-05,0.00068
PF3D7-0713900,0.000463,6.600987,8.382655,5.6e-05,0.000204
PF3D7-0714000,0.001223,118.318879,44.403211,2.9e-05,0.000887
PF3D7-0714100,0.000699,162.792445,51.760609,1.4e-05,0.000515
PF3D7-0714200,0.000995,103.718882,131.911966,8e-06,0.000434
PF3D7-0714300,0.000473,161.163125,62.606526,8e-06,0.000338
PF3D7-0714400,0.000892,115.15489,46.779842,2.2e-05,0.000625
PF3D7-0714500,0.000532,176.363254,47.210984,1.2e-05,0.000419
PF3D7-0714600,0.001304,71.945829,63.20927,2.2e-05,0.000681
PF3D7-0714800,0.016281,175.350669,45.185606,0.00038,0.012797
PF3D7-0715000,0.001298,97.34344,38.58693,3.6e-05,0.000915
PF3D7-0715100,0.002885,113.109212,61.932952,4.9e-05,0.001863
PF3D7-0715200,0.000214,152.136539,63.046184,4e-06,0.000152
PF3D7-0715300,0.000458,93.118214,40.305085,1.2e-05,0.000316
PF3D7-0715400,0.001188,135.5562,49.744594,2.4e-05,0.000854
