Gene,Si,Koni,Koffi,SKoffi,Exi
PF3D7-1002400.1,0.000547,138.278638,79.398302,7e-06,0.000345
PF3D7-1002500,0.001314,173.57476,112.98936,1.2e-05,0.000791
PF3D7-1002600,0.001243,158.88187,81.075367,1.6e-05,0.000824
PF3D7-1002700,0.000882,101.840946,103.127625,9e-06,0.000437
PF3D7-1002800,0.00066,140.336514,108.398319,6e-06,0.000374
PF3D7-1002900,0.00163,132.430755,102.841097,1.6e-05,0.000918
PF3D7-1003000,0.000304,182.145381,98.006512,3e-06,0.000196
PF3D7-1003100,0.001405,168.09394,107.00888,1.4e-05,0.000846
PF3D7-1003200,0.002139,159.678883,86.631187,2.5e-05,0.001383
PF3D7-1003300,0.001247,123.000709,57.806598,2.2e-05,0.000848
PF3D7-1003400,0.000257,85.331184,37.129774,7e-06,0.000179
PF3D7-1003500,0.001107,147.993845,127.58686,9e-06,0.000594
PF3D7-1003600,0.000594,140.22634,56.91056,1.1e-05,0.000421
PF3D7-1003700,0.000339,139.953155,82.069956,4e-06,0.000213
PF3D7-1003800,0.000676,119.963926,71.369656,1e-05,0.000421
PF3D7-1003900,0.002256,186.11718,109.203117,2.1e-05,0.001417
PF3D7-1004000,0.007818,6.200356,7.391926,0.00106,0.003566
PF3D7-1004100,0.000407,146.99978,50.468692,8e-06,0.000302
PF3D7-1004200,0.00124,5.174743,6.473455,0.000192,0.000551
PF3D7-1004300,0.000687,111.997539,86.052568,9e-06,0.000386
PF3D7-1004400,0.001017,88.421063,49.266825,2.1e-05,0.000646
PF3D7-1004500,0.000557,191.066581,93.353697,6e-06,0.000373
PF3D7-1004600,0.000615,87.875482,34.963379,1.8e-05,0.000438
PF3D7-1004700,0.001327,137.081731,78.26961,1.7e-05,0.000846
PF3D7-1004800,0.001558,191.313637,87.293867,1.8e-05,0.001067
PF3D7-1004900,0.002178,142.5688,66.394107,3.3e-05,0.001481
PF3D7-1005000,0.000661,152.614295,62.186374,1.1e-05,0.000468
PF3D7-1005100,0.000606,134.127663,75.205839,8e-06,0.000388
PF3D7-1005200,0.003016,117.752126,52.240198,5.9e-05,0.002084
PF3D7-1005300,0.001661,151.255763,94.177752,1.8e-05,0.001025
PF3D7-1005400,0.001917,141.090227,66.744881,2.9e-05,0.001298
PF3D7-1005500,0.001147,13.441127,15.299268,7.6e-05,0.000536
PF3D7-1005600,0.000904,94.308002,59.742615,1.5e-05,0.000552
PF3D7-1005700,0.000633,144.753117,93.492623,7e-06,0.000382
PF3D7-1005800,0.001102,131.900224,66.52348,1.8e-05,0.000734
PF3D7-1005900,0.001221,119.177108,73.294901,1.7e-05,0.000751
PF3D7-1006000,0.000819,151.290164,61.519635,1.4e-05,0.000578
PF3D7-1006100,0.000774,118.322005,40.839467,1.9e-05,0.000574
PF3D7-1006200,0.002751,40.05156,33.572402,8.4e-05,0.001477
PF3D7-1006300,0.003437,128.719774,53.686602,6.5e-05,0.002418
PF3D7-1006400,0.000689,130.693852,79.326465,9e-06,0.000428
PF3D7-1006500,0.001499,133.17925,75.823051,2e-05,0.000939
PF3D7-1006600,0.002543,158.04394,83.297499,3.1e-05,0.001664
PF3D7-1006700,0.00168,83.21857,59.641752,2.8e-05,0.000977
PF3D7-1006800,0.002132,15.943801,18.437088,0.000118,0.00099
PF3D7-1006900,0.001111,243.285146,75.66934,1.5e-05,0.000844
PF3D7-1007000,0.000986,160.139516,79.789858,1.2e-05,0.000655
PF3D7-1007100,0.003842,240.233714,57.593562,6.7e-05,0.003084
PF3D7-1007200,0.000534,133.014574,57.448088,9e-06,0.000372
PF3D7-1007300,0.000488,211.266733,122.962708,4e-06,0.000308
PF3D7-1007400,0.001339,216.16537,91.211862,1.5e-05,0.00094
PF3D7-1007500,0.002952,161.353435,65.717683,4.6e-05,0.002094
PF3D7-1007600,0.000837,114.50491,49.442441,1.7e-05,0.000577
PF3D7-1007700,0.000556,93.167608,39.335583,1.4e-05,0.00039
PF3D7-1007800,0.00039,98.847418,43.787413,9e-06,0.00027
PF3D7-1007900,0.000971,126.875143,57.097298,1.7e-05,0.000669
PF3D7-1008000,0.001553,4.612463,5.816714,0.000268,0.000687
PF3D7-1008100,0.000936,5.157169,6.421572,0.000146,0.000417
PF3D7-1008200,0.001305,114.450121,42.844605,3.1e-05,0.00095
PF3D7-1008400,0.001247,130.812914,64.379645,2e-05,0.000831
PF3D7-1008500,0.000728,85.209312,92.832579,8e-06,0.000345
PF3D7-1008600,0.001344,134.034175,53.802015,2.6e-05,0.000939
PF3D7-1008700,0.000906,107.644664,62.280417,1.5e-05,0.000568
PF3D7-1008800,0.001112,92.436146,75.865593,1.5e-05,0.000611
PF3D7-1008900,0.004562,24.942436,28.05703,0.000165,0.002147
PF3D7-1009000,0.001411,138.469411,61.292178,2.3e-05,0.000971
PF3D7-1009100,0.001087,130.342854,78.886471,1.4e-05,0.000677
PF3D7-1009200,0.000544,168.098731,97.117167,6e-06,0.000344
PF3D7-1009300,0.001257,195.696117,139.014485,9e-06,0.000736
PF3D7-1009400,0.001167,115.866915,57.953493,2e-05,0.000769
PF3D7-1009500,0.001453,121.004162,73.209974,2e-05,0.000904
PF3D7-1009600,0.001947,87.461868,55.273452,3.7e-05,0.001191
PF3D7-1009700,0.000401,132.738589,98.901023,4e-06,0.00023
PF3D7-1009800,0.000496,151.753756,64.42655,8e-06,0.000346
PF3D7-1009900,0.000928,149.193722,100.851917,9e-06,0.00055
PF3D7-1010000,0.002741,118.789583,53.202453,5.2e-05,0.001877
PF3D7-1010100,0.00208,139.805214,110.449059,1.9e-05,0.001162
PF3D7-1010200,0.000493,110.303762,45.68185,1.1e-05,0.000337
PF3D7-1010300,0.002093,16.973015,19.698169,0.000108,0.000968
PF3D7-1010400,0.001349,167.475036,68.271669,2e-05,0.000958
PF3D7-1010500,0.003162,153.346214,80.215151,4e-05,0.00204
PF3D7-1010600,0.000978,122.421033,56.948909,1.8e-05,0.000668
PF3D7-1010700,0.002638,144.262885,71.864373,3.7e-05,0.001731
PF3D7-1010800,0.001136,211.110082,97.874735,1.2e-05,0.000769
PF3D7-1010900,0.001731,183.519071,153.143275,1.1e-05,0.000942
PF3D7-1011000,0.001155,129.677367,67.940944,1.7e-05,0.000749
PF3D7-1011100,0.000565,170.363695,100.113567,6e-06,0.000351
PF3D7-1011200,0.002569,207.6422,107.868321,2.4e-05,0.001687
PF3D7-1011300,0.000984,136.268625,56.477044,1.8e-05,0.000692
PF3D7-1011400,0.002401,98.600216,63.716355,3.8e-05,0.001443
PF3D7-1011500,0.000851,139.727277,55.162025,1.6e-05,0.000606
PF3D7-1011600,0.000811,154.152213,85.834687,1e-05,0.000517
PF3D7-1011700,0.001239,195.828169,64.137467,2e-05,0.000926
PF3D7-1011800,0.002275,4.510303,5.661169,0.000403,0.001009
PF3D7-1011900,0.001665,135.69532,53.171788,3.2e-05,0.001185
PF3D7-1012000,0.00066,74.94138,36.134789,1.9e-05,0.000446
PF3D7-1012100,0.001058,150.879903,67.091005,1.6e-05,0.000732
PF3D7-1012200,0.001135,158.856887,107.161935,1.1e-05,0.000668
PF3D7-1012300,0.00189,180.123149,84.868482,2.2e-05,0.001283
PF3D7-1012400,0.043592,1.065,2.696099,0.016182,0.012345
PF3D7-1012500,0.000524,150.877938,69.27314,8e-06,0.000356
PF3D7-1012600,0.000699,159.850673,86.811536,8e-06,0.000452
PF3D7-1012700,0.000758,89.26996,88.079328,9e-06,0.000381
PF3D7-1012800,0.000466,126.810505,77.370702,6e-06,0.00029
PF3D7-1012900,0.000623,183.752626,89.262252,7e-06,0.000416
PF3D7-1013000,0.000881,121.346144,91.659021,1e-05,0.000501
PF3D7-1013100,0.00054,116.205973,59.306672,9e-06,0.000358
PF3D7-1013200,0.00043,153.989863,69.284163,6e-06,0.000294
PF3D7-1013300,0.001383,99.238152,73.979163,1.9e-05,0.000792
PF3D7-1013400,0.000703,136.410696,80.54191,9e-06,0.000439
PF3D7-1013500,0.001137,61.539142,58.312348,2e-05,0.000584
PF3D7-1013600,0.000908,12.23582,14.201606,6.4e-05,0.00042
PF3D7-1013700,0.002212,144.347769,101.334281,2.2e-05,0.00128
PF3D7-1013800,0.000837,166.191973,79.246219,1.1e-05,0.000565
PF3D7-1013900,0.000691,232.217624,91.61063,8e-06,0.000491
PF3D7-1014000,0.000927,149.006416,88.483017,1.1e-05,0.000582
PF3D7-1014100,0.000278,157.119222,90.159593,3e-06,0.000176
PF3D7-1014200,0.000635,139.225225,88.071262,7e-06,0.000389
PF3D7-1014300,0.000779,8.935794,10.604864,7.4e-05,0.000356
PF3D7-1014400,0.000984,137.470094,112.195637,9e-06,0.000536
PF3D7-1014500,0.000489,142.176975,94.166009,5e-06,0.000292
PF3D7-1014600,0.001094,5.355789,6.706602,0.000164,0.000486
PF3D7-1014700,0.001383,168.755993,85.324209,1.6e-05,0.000911
PF3D7-1014800,0.000743,166.042908,77.670476,1e-05,0.000503
PF3D7-1014900,0.000298,94.418613,47.240094,6e-06,0.000198
PF3D7-1015000,0.000937,166.013334,89.607188,1.1e-05,0.000608
PF3D7-1015100,0.000891,143.478377,51.707803,1.8e-05,0.00065
PF3D7-1015200.1,0.000497,110.292742,37.717156,1.4e-05,0.000367
PF3D7-1015200.2,0.000804,131.521655,72.511927,1.1e-05,0.000516
PF3D7-1015300,0.000876,121.359757,75.111543,1.2e-05,0.000539
PF3D7-1015400,0.001185,84.445268,42.359162,2.8e-05,0.000788
PF3D7-1015500,0.000729,161.539562,58.304729,1.3e-05,0.000534
PF3D7-1015600,0.002051,19.75808,22.914505,9.1e-05,0.00095
PF3D7-1015700.1,0.001744,133.363427,79.697985,2.2e-05,0.001087
PF3D7-1015700.2,0.002071,148.95138,51.714305,4.1e-05,0.001537
PF3D7-1015800,0.001911,138.277781,87.911996,2.2e-05,0.001169
PF3D7-1015900,0.004474,4.313585,5.524102,0.000812,0.001962
PF3D7-1016000,0.000492,188.947835,81.057689,6e-06,0.000344
PF3D7-1016100,0.002297,168.132146,114.175689,2e-05,0.001346
PF3D7-1016200,0.001212,130.744894,99.271009,1.2e-05,0.000689
PF3D7-1016300,0.011281,1.763355,3.101501,0.00364,0.004089
PF3D7-1016400,0.001999,14.873214,16.969805,0.00012,0.000934
PF3D7-1016500,0.000506,120.092515,66.199388,8e-06,0.000326
PF3D7-1016600,0.000902,186.346365,60.598264,1.5e-05,0.000675
PF3D7-1016700,0.000317,157.715407,51.259012,6e-06,0.000238
PF3D7-1016800,0.000431,103.738254,51.916644,8e-06,0.000286
PF3D7-1016900,0.00276,11.885981,14.093516,0.000198,0.001263
PF3D7-1017000,0.000719,97.447938,50.917739,1.4e-05,0.000473
PF3D7-1017100,0.000549,160.477498,49.570342,1.1e-05,0.000418
PF3D7-1017200,0.000998,178.037813,75.49584,1.3e-05,0.000699
PF3D7-1017300.1,0.000588,237.474283,77.839472,8e-06,0.000442
PF3D7-1017300.2,0.001065,133.920324,105.819116,1e-05,0.000593
PF3D7-1017400,0.000961,139.750955,53.654005,1.8e-05,0.000692
PF3D7-1017500,0.001248,139.263549,209.684196,6e-06,0.000499
PF3D7-1017600,0.001596,25.428145,27.823857,5.8e-05,0.000761
PF3D7-1017700,0.000734,189.470712,59.397335,1.3e-05,0.000554
PF3D7-1017800,0.000715,163.502486,94.40804,8e-06,0.000451
PF3D7-1017900,0.00267,26.187271,29.065676,9.3e-05,0.001265
PF3D7-1018000,0.00144,101.979922,46.257738,3.2e-05,0.00099
PF3D7-1018100,0.001627,141.364276,43.312756,3.8e-05,0.001245
PF3D7-1018200,0.000501,24.534485,25.757264,2e-05,0.000244
PF3D7-1018300,0.000806,144.051574,58.384359,1.4e-05,0.000573
PF3D7-1018400,0.001729,182.026238,104.585095,1.7e-05,0.001096
PF3D7-1018500,0.001814,124.027303,80.84036,2.3e-05,0.001083
PF3D7-1018600,0.000436,119.26357,120.892234,4e-06,0.000214
PF3D7-1018700,0.000831,124.247012,115.032223,7e-06,0.000431
PF3D7-1018800,0.000586,147.234677,74.559717,8e-06,0.000386
PF3D7-1018900,0.000725,201.853681,76.457081,1e-05,0.000516
PF3D7-1019000,0.001082,8.651476,10.284725,0.000106,0.000494
PF3D7-1019100,0.000384,99.968434,105.626935,4e-06,0.000186
PF3D7-1019200,0.001454,126.369175,42.626316,3.5e-05,0.001085
PF3D7-1019300,0.000436,34.583357,32.510965,1.4e-05,0.000225
PF3D7-1019400,0.00142,145.947953,62.63299,2.3e-05,0.000988
PF3D7-1019500.1,0.000323,174.879973,56.231721,6e-06,0.000244
PF3D7-1019500.2,0.000421,176.679747,88.839693,5e-06,0.000279
PF3D7-1019600,0.000554,112.928,82.096885,7e-06,0.000321
PF3D7-1019700,0.001002,99.694525,76.10779,1.3e-05,0.000563
PF3D7-1019800,0.001063,74.427565,46.631043,2.3e-05,0.000654
PF3D7-1019900,0.000978,214.836675,157.423888,7e-06,0.000566
PF3D7-1020000,0.001112,226.923658,66.302955,1.7e-05,0.000854
PF3D7-1020100,0.002333,144.117845,174.823395,1.3e-05,0.001053
PF3D7-1020200,0.000747,127.741181,76.657907,1e-05,0.000467
PF3D7-1020300,0.000596,167.616234,95.170187,6e-06,0.000378
PF3D7-1020400,0.000919,146.572789,67.367142,1.4e-05,0.00063
PF3D7-1020500,0.001342,146.046458,66.715618,2e-05,0.000916
PF3D7-1020600,0.000395,139.098273,89.327086,4e-06,0.00024
PF3D7-1020700,0.000545,128.183271,64.060964,9e-06,0.000362
PF3D7-1020800,0.000817,151.648994,92.021789,9e-06,0.000505
PF3D7-1020900,0.003343,14.25779,16.415253,0.000205,0.001554
PF3D7-1021000,0.00246,106.966109,103.914619,2.4e-05,0.001243
PF3D7-1021100,0.000441,117.008151,76.729558,6e-06,0.000264
PF3D7-1021200,0.001599,67.677474,44.383408,3.7e-05,0.000964
PF3D7-1021300,0.00105,177.928138,61.489552,1.7e-05,0.000779
PF3D7-1021400,0.000588,110.445319,48.983556,1.2e-05,0.000407
PF3D7-1021500,0.001009,161.333234,73.439744,1.4e-05,0.000692
PF3D7-1021600,0.001074,155.894503,106.867293,1e-05,0.000636
PF3D7-1021700,0.000414,6.201321,7.497951,5.5e-05,0.000187
PF3D7-1021800,0.001365,4.864228,6.164623,0.000222,0.000602
PF3D7-1021900,0.00204,3.505802,4.631833,0.000441,0.000879
PF3D7-1022000,0.000629,64.593898,43.122077,1.5e-05,0.000376
PF3D7-1022100,0.001519,157.223144,103.610832,1.5e-05,0.000915
PF3D7-1022200,0.001037,145.13041,66.253947,1.6e-05,0.000709
PF3D7-1022300,0.000625,184.4386,69.695325,1e-05,0.000454
PF3D7-1022400,0.002984,18.608543,21.200794,0.000144,0.001396
PF3D7-1022500,0.00073,144.849461,80.319762,9e-06,0.000467
PF3D7-1022600,0.000632,133.828339,62.683213,1e-05,0.00043
PF3D7-1022700,0.000602,196.521693,69.26778,9e-06,0.000444
PF3D7-1022800,0.001207,61.026805,51.39587,2.4e-05,0.000651
PF3D7-1022900,0.001087,153.695617,65.88056,1.7e-05,0.00076
PF3D7-1023000,0.00114,146.202027,82.689566,1.4e-05,0.00073
PF3D7-1023100,0.000102,156.320812,86.911842,1e-06,6.6e-05
PF3D7-1023200,0.001225,131.328906,68.558597,1.8e-05,0.000803
PF3D7-1023300,0.001334,228.51221,99.912934,1.4e-05,0.000927
PF3D7-1023400,0.001603,112.79267,106.152391,1.5e-05,0.000825
PF3D7-1023500,0.006216,114.721713,79.193088,7.9e-05,0.003668
PF3D7-1023600,0.001312,168.48594,82.22544,1.6e-05,0.000879
PF3D7-1023700,0.000765,188.475339,126.12623,6e-06,0.000457
PF3D7-1023800,0.000593,134.359962,46.644628,1.3e-05,0.000439
PF3D7-1023900,0.003235,2.28551,3.851365,0.000841,0.001205
PF3D7-1024000,0.001833,85.392554,70.193406,2.7e-05,0.001004
PF3D7-1024100,0.000456,129.217238,59.239104,8e-06,0.000312
PF3D7-1024200,0.001315,187.145203,61.346633,2.2e-05,0.000977
PF3D7-1024300,0.0021,124.011857,46.473434,4.7e-05,0.001529
PF3D7-1024400,0.000932,135.977241,54.810348,1.7e-05,0.000659
PF3D7-1024500,0.001633,100.630205,49.956682,3.3e-05,0.00109
PF3D7-1024600,0.001581,131.94745,67.281135,2.4e-05,0.00104
PF3D7-1024700,0.001416,136.779419,63.874,2.2e-05,0.000962
PF3D7-1024800,0.001903,5.214098,6.462223,0.000295,0.00085
PF3D7-1024900,0.000733,58.150101,37.231846,2e-05,0.000447
PF3D7-1025000,0.00051,109.937702,55.42703,9e-06,0.000337
PF3D7-1025100,0.00057,165.516519,76.666459,8e-06,0.000388
PF3D7-1025200,0.001153,165.4422,65.14845,1.8e-05,0.000824
PF3D7-1025300,0.002596,13.545683,15.63685,0.000168,0.001205
PF3D7-1025400,0.000341,178.954758,90.797305,4e-06,0.000226
PF3D7-1025500,0.000214,150.420315,122.023565,2e-06,0.000118
PF3D7-1025600,0.004386,127.579124,75.283312,5.9e-05,0.002718
PF3D7-1025700,0.002924,101.442086,49.684668,6e-05,0.00196
PF3D7-1025800,0.001812,185.800558,120.532229,1.5e-05,0.001092
PF3D7-1025900,0.000796,19.143865,22.53635,3.6e-05,0.000365
PF3D7-1026000,0.003262,56.63882,61.120326,5.4e-05,0.001564
PF3D7-1026100,0.001068,159.668982,88.95349,1.2e-05,0.000677
PF3D7-1026200,0.000953,186.473331,101.670682,1e-05,0.000612
PF3D7-1026300,0.000754,130.004798,99.88109,8e-06,0.000422
PF3D7-1026400,0.000809,166.75429,102.84503,8e-06,0.0005
PF3D7-1026500,0.002343,141.683399,40.69968,5.8e-05,0.001814
PF3D7-1026600,0.000706,92.901115,131.603198,6e-06,0.000293
PF3D7-1026800,0.002768,11.451449,13.377534,0.000209,0.001277
PF3D7-1026900,0.001544,231.715404,71.499949,2.2e-05,0.001179
PF3D7-1027000,0.000502,173.558195,217.240235,2e-06,0.000223
PF3D7-1027100,0.000874,111.08148,57.967553,1.5e-05,0.000572
PF3D7-1027200,0.000629,129.053135,71.930534,9e-06,0.000404
PF3D7-1027300,0.008803,1.221701,2.918306,0.003019,0.002598
PF3D7-1027400,0.000977,195.520233,89.668741,1.1e-05,0.00067
PF3D7-1027500,0.007324,138.490158,64.21742,0.000116,0.004998
PF3D7-1027600,0.001345,121.180313,76.895055,1.8e-05,0.000811
PF3D7-1027700.1,0.001683,194.351423,88.833992,1.9e-05,0.001144
PF3D7-1027700.2,0.002912,157.189577,79.465181,3.7e-05,0.001925
PF3D7-1027800,0.006253,4.243947,5.229686,0.001198,0.002801
PF3D7-1027900,0.001957,135.460325,78.710972,2.6e-05,0.00124
PF3D7-1028000,0.000863,171.190453,101.087137,9e-06,0.000535
PF3D7-1028100,0.000902,120.241143,61.621173,1.5e-05,0.000595
PF3D7-1028200,0.001098,178.122161,92.408127,1.2e-05,0.000719
PF3D7-1028300,0.001621,137.821107,60.598079,2.7e-05,0.001124
PF3D7-1028400,0.000902,128.416412,56.186554,1.6e-05,0.000626
PF3D7-1028500,0.001305,111.86829,84.082695,1.6e-05,0.000738
PF3D7-1028600,0.002207,118.924191,84.342683,2.6e-05,0.001291
PF3D7-1028700,0.000573,117.221493,69.381206,8e-06,0.000357
PF3D7-1028800,0.00185,105.130695,78.706984,2.4e-05,0.001059
PF3D7-1028900,0.000899,203.826137,110.628906,8e-06,0.000582
PF3D7-1029100.1,0.000307,179.279253,66.110733,5e-06,0.000221
PF3D7-1029100.2,0.00036,163.489685,74.051141,5e-06,0.000248
PF3D7-1029200,0.000682,175.054877,64.569227,1.1e-05,0.000497
PF3D7-1029300,0.0011,107.807895,64.089243,1.7e-05,0.00069
PF3D7-1029400,0.001072,197.836927,70.950439,1.5e-05,0.00078
PF3D7-1029500,0.004146,150.070387,78.332811,5.3e-05,0.002717
PF3D7-1029600,0.000909,114.486761,61.484515,1.5e-05,0.000592
PF3D7-1029700,0.00064,192.97817,81.073229,8e-06,0.00045
PF3D7-1029800,0.000946,137.675733,66.336505,1.4e-05,0.000635
PF3D7-1029900,0.00095,5.65279,7.519902,0.000127,0.000408
PF3D7-1030000,0.001496,172.712093,66.363081,2.4e-05,0.001083
PF3D7-1030100,0.000801,86.884665,61.920183,1.3e-05,0.000466
PF3D7-1030200,0.000518,169.938198,82.010489,6e-06,0.000348
PF3D7-1030300,0.000893,55.570151,59.897652,1.5e-05,0.000427
PF3D7-1030400,0.002196,124.045417,68.347823,3.4e-05,0.001416
PF3D7-1030500,0.001806,100.289735,59.634685,3.1e-05,0.001122
PF3D7-1030600,0.001271,130.509086,100.841929,1.3e-05,0.000716
PF3D7-1030700,0.001692,124.237332,51.65055,3.3e-05,0.00119
PF3D7-1030800,0.001415,188.521693,105.158146,1.4e-05,0.000903
PF3D7-1030900,0.002382,142.453818,70.776346,3.4e-05,0.001584
PF3D7-1031000,0.001318,161.622729,49.023346,2.7e-05,0.00101
PF3D7-1031100,0.001513,207.805758,112.00928,1.4e-05,0.000982
PF3D7-1031200,0.000719,109.805684,66.068791,1.1e-05,0.000448
PF3D7-1031300,0.000534,139.775015,78.724498,7e-06,0.000337
PF3D7-1031400.1,0.000292,152.90923,49.683516,6e-06,0.00022
PF3D7-1031400.2,0.000547,134.968227,65.629665,8e-06,0.000366
PF3D7-1031500,0.000664,192.284917,54.610375,1.2e-05,0.000515
PF3D7-1031600,0.001104,66.188755,86.281592,1.3e-05,0.000478
PF3D7-1031700,0.00156,148.2534,102.685666,1.6e-05,0.000919
PF3D7-1031800,0.001364,131.428772,70.029097,2e-05,0.000887
PF3D7-1031900,0.001041,139.271467,85.534575,1.2e-05,0.000643
PF3D7-1032000,0.001053,135.326182,86.118022,1.3e-05,0.000643
PF3D7-1032100,0.000633,161.111098,80.977425,8e-06,0.000422
PF3D7-1032200,0.00405,167.449942,76.07013,5.4e-05,0.002767
PF3D7-1032300,0.000912,81.352844,50.19717,1.8e-05,0.000562
PF3D7-1032400,0.00103,125.183244,64.271368,1.6e-05,0.000674
PF3D7-1032500,0.000941,137.120363,78.385279,1.2e-05,0.000598
PF3D7-1032600,0.001082,144.137898,77.479176,1.4e-05,0.000704
PF3D7-1032700,0.001004,130.689146,59.624422,1.7e-05,0.000673
PF3D7-1032800,0.002171,126.143239,66.397441,3.3e-05,0.001398
PF3D7-1032900,0.000428,136.280413,115.894071,4e-06,0.00023
PF3D7-1033000,0.00104,130.185838,80.457414,1.3e-05,0.000641
PF3D7-1033100,0.002593,3.613343,4.934965,0.000526,0.001096
PF3D7-1033200,0.003256,5.832508,7.374112,0.000443,0.001438
PF3D7-1033300,0.001718,99.291241,35.838102,4.9e-05,0.00126
PF3D7-1033400,0.002217,50.325968,40.695667,5.6e-05,0.001206
PF3D7-1033500,0.001286,152.908394,95.899303,1.4e-05,0.000786
PF3D7-1033600,0.001253,83.522374,60.031009,2.1e-05,0.000723
PF3D7-1033700,0.001361,87.152852,36.9979,3.7e-05,0.000954
PF3D7-1033800,0.001178,199.952727,98.811376,1.2e-05,0.000776
PF3D7-1033900,0.002191,12.084108,14.291198,0.000155,0.001004
PF3D7-1034000,0.001367,111.563777,73.413398,1.9e-05,0.000811
PF3D7-1034100,0.004176,146.205827,99.254275,4.2e-05,0.002469
PF3D7-1034200,0.0025,191.697027,74.656176,3.4e-05,0.001799
PF3D7-1034300,0.001348,100.285329,97.808551,1.4e-05,0.000681
PF3D7-1034400,0.000712,131.534175,86.482949,8e-06,0.000425
PF3D7-1034500,0.000585,109.126902,63.346261,9e-06,0.000369
PF3D7-1034600,0.003046,94.326572,94.119297,3.2e-05,0.001522
PF3D7-1034700,0.001088,155.837008,76.969941,1.4e-05,0.000721
PF3D7-1034800,0.001422,139.064832,121.64621,1.2e-05,0.000751
PF3D7-1034900,0.002614,10.745926,12.415469,0.000213,0.001213
PF3D7-1035000,0.000519,133.18298,46.413806,1.1e-05,0.000381
PF3D7-1035100,0.000843,147.235618,65.756038,1.3e-05,0.000581
PF3D7-1035200,0.001482,5.707017,7.60429,0.000195,0.000635
PF3D7-1035300,0.000323,179.431594,85.27469,4e-06,0.000219
PF3D7-1035400,0.001573,31.618504,37.035377,4.7e-05,0.000731
PF3D7-1035500,0.000914,144.508139,146.568779,6e-06,0.000453
PF3D7-1035600,0.001091,152.918223,110.668941,1e-05,0.000633
PF3D7-1035700,0.000536,116.314698,43.219494,1.3e-05,0.000388
PF3D7-1035800,0.000541,63.99842,41.186314,1.3e-05,0.000328
PF3D7-1035900,0.000705,129.98218,61.044621,1.2e-05,0.00048
PF3D7-1036000,0.000594,181.601407,62.270327,1e-05,0.000439
PF3D7-1036300,0.000806,115.208495,88.406955,9e-06,0.000455
PF3D7-1036400,0.000467,105.531942,59.380491,8e-06,0.000299
PF3D7-1036500,0.000488,151.519651,66.73022,7e-06,0.000338
PF3D7-1036700,0.001095,151.056298,50.360834,2.2e-05,0.000821
PF3D7-1036800,0.00142,106.451139,109.447962,1.3e-05,0.000698
PF3D7-1036900,0.001461,6.249941,7.602096,0.000193,0.000659
PF3D7-1037000,0.000505,103.622817,61.615841,8e-06,0.000315
PF3D7-1037100,0.001348,96.726504,83.966641,1.6e-05,0.000718
PF3D7-1037200,0.000786,109.774451,60.521409,1.3e-05,0.000506
PF3D7-1037300,0.001359,44.76112,36.339899,3.8e-05,0.000746
PF3D7-1037400,0.000436,145.094329,70.755278,6e-06,0.000289
PF3D7-1037500,0.00077,142.736459,91.45775,8e-06,0.000469
PF3D7-1037600,0.000622,160.183801,54.568464,1.1e-05,0.000464
PF3D7-1037700,0.001782,183.710833,118.751615,1.5e-05,0.001074
PF3D7-1037800,0.000539,186.545023,76.79208,7e-06,0.000378
PF3D7-1037900,0.001319,192.407679,92.545596,1.4e-05,0.000887
PF3D7-1038000.1,0.005133,6.815832,8.184789,0.00063,0.002333
PF3D7-1038000.2,0.013494,59.540567,60.77838,0.000235,0.006686
PF3D7-1038100,0.000732,137.238989,86.953524,9e-06,0.000449
PF3D7-1038200,0.002963,135.806993,84.100881,3.5e-05,0.001826
PF3D7-1038300,0.001532,132.119586,77.262216,2e-05,0.000955
PF3D7-1038400,6.7e-05,149.388851,104.838082,1e-06,3.9e-05
PF3D7-1038500,0.0011,98.596581,74.173386,1.5e-05,0.000627
PF3D7-1038600,0.000753,152.24287,116.354096,6e-06,0.000425
PF3D7-1038700,0.000942,145.368783,87.027923,1.1e-05,0.000589
PF3D7-1038800,0.000434,162.94238,110.218702,4e-06,0.000259
PF3D7-1038900,0.000582,112.640371,46.313274,1.3e-05,0.000412
PF3D7-1039000,0.000617,57.447005,54.61523,1.1e-05,0.000315
PF3D7-1039700,0.002188,110.447564,48.396273,4.6e-05,0.001514
PF3D7-1039900,0.001448,251.703008,68.587814,2.1e-05,0.00112
PF3D7-1040000,0.001538,134.567649,78.114115,2e-05,0.000962
PF3D7-1040100,0.00165,187.858264,90.484088,1.9e-05,0.001115
PF3D7-1040200,0.001432,103.774845,72.227874,2.1e-05,0.000848
PF3D7-1040300,0.001401,127.855317,68.043984,2.1e-05,0.000912
PF3D7-1040400,0.001317,151.246661,49.190692,2.7e-05,0.000991
PF3D7-1040500,0.001551,131.141107,71.059397,2.3e-05,0.001
PF3D7-1040600,0.001552,172.910383,79.629618,2e-05,0.001058
PF3D7-1040700,0.001287,200.934342,76.472589,1.7e-05,0.000929
PF3D7-1040800,0.001844,164.365332,95.626905,2e-05,0.001168
PF3D7-1040900,0.001559,166.873752,67.807946,2.3e-05,0.001108
PF3D7-1041000,0.001284,144.581572,53.560546,2.4e-05,0.000934
PF3D7-1041100,0.00154,122.39408,59.917866,2.6e-05,0.001032
PF3D7-1041200,0.001385,180.325841,85.210583,1.6e-05,0.000931
PF3D7-1041300,0.000243,203.774706,104.808332,2e-06,0.000159
